type,model_only,preds,human_only,poss,second_label,words,labels,direct_en_translation,type_label
,0,0,0,DET,0,toho,0,,
,0,0,0,VERB,0,chtěla,0,,
,0,0,1,VERB,1,jít,1,0,c
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PART,0,jo,0,,
,0,0,0,NOUN,0,pane,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,PART,0,jo,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,ADV,0,tak,0,,
,0,0,0,DET,0,to,0,,
,0,1,0,ADP,1,v,1,,
,0,0,0,NOUN,0,létě,0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,PART,0,jo,0,,
,0,0,0,SCONJ,0,až,0,,
,0,0,0,AUX,0,bude,0,,
,0,0,0,ADV,0,třeba,0,,
,0,0,0,CCONJ,0,aj,0,,
,0,0,0,DET,0,ňáká,0,,
,0,0,0,NOUN,0,akce,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,SCONJ,0,jako,0,,
,0,0,0,CCONJ,0,ani,0,,
,0,0,0,VERB,0,nemusí,0,,
,0,0,0,AUX,0,být,0,,
,0,0,0,NOUN,0,akce,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,0,VERB,0,Topit,0,,
,0,0,0,VERB,0,můžeme,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,ADJ,0,kachlových,0,,
,0,0,0,NOUN,0,kamnech,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,VERB,0,svítit,0,,
,0,0,0,ADJ,0,petrolejovými,0,,
,0,0,0,NOUN,0,lampami,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,0,NOUN,0,vodu,0,,
,0,0,0,VERB,0,ohřívat,0,,
,0,0,0,ADP,0,v,0,,
,0,0,0,NOUN,0,kotli,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,ADV,0,jak,0,,
,0,0,0,PRON,0,se,0,,
,0,0,0,DET,0,to,0,,
,0,0,0,ADP,0,na,0,,
,0,0,0,PROPN,0,Kostce,0,,
,0,0,0,VERB,0,dělávalo,0,,
,0,0,0,PART,0,až,0,,
,0,1,0,ADP,1,do,1,,
,0,0,0,NOUN,0,roku,0,,
,0,0,0,NUM,0,1927,0,,
,0,0,0,DET,0,Svůj,0,,
,0,0,0,NOUN,0,proslov,0,,
,0,0,0,VERB,0,zakončil,0,,
,0,0,0,ADJ,0,odvážným,0,,
,0,0,0,NOUN,0,tvrzením,0,,
,0,0,0,PUNCT,0,",",0,,
,0,0,0,SCONJ,0,že,0,,
,0,0,0,ADJ,0,elektrický,0,,
,0,0,1,NOUN,1,proud,1,1,c
,0,0,1,VERB,1,působí,1,0,c
,0,1,0,ADP,1,na,1,,
,0,0,0,NOUN,0,psychiku,0,,
,0,0,0,CCONJ,0,a,0,,
,0,0,1,VERB,1,dělá,1,1,c
,0,0,0,NOUN,0,lidi,0,,
,0,0,0,ADJ,0,nervózními,0,,
,0,0,0,PUNCT,0,.,0,,
,0,0,1,PART,1,Až,1,,
,0,1,0,ADP,1,do,1,,
,0,1,0,NOUN,1,vyhlášení,1,1,c
,0,0,0,NOUN,0,nezávislosti,0,,
c,1,1,0,VERB,0,záleží,0,,
,0,1,0,ADP,1,na,1,,
,0,0,0,DET,0,každém,0,,
,1,1,0,NOUN,0,dni,0,,
,0,0,0,PUNCT,0,.,0,,
